Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Adj Close
2021-05-03 00:00:00+05:00,79.67885668208633,80.84874369225754,78.12954750978047,79.57767486572266,3083550.0,0.0,0.0,0.0,HBL.KA,
2021-05-04 00:00:00+05:00,80.92465301840824,81.5759954660826,79.04650723457617,80.77920532226562,1612059.0,0.0,0.0,0.0,HBL.KA,
2021-05-05 00:00:00+05:00,82.06791590741152,82.06791590741152,80.77919179577184,81.09976959228516,440870.0,1.75,0.0,0.0,HBL.KA,
2021-05-06 00:00:00+05:00,81.72811241114408,81.93969495202461,80.59326415851538,81.47164916992188,2620856.0,0.0,0.0,0.0,HBL.KA,
2021-05-07 00:00:00+05:00,81.47164916992188,81.47164916992188,81.47164916992188,81.47164916992188,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-10 00:00:00+05:00,81.47164916992188,81.47164916992188,81.47164916992188,81.47164916992188,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-11 00:00:00+05:00,81.47164916992188,81.47164916992188,81.47164916992188,81.47164916992188,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-12 00:00:00+05:00,81.47164916992188,81.47164916992188,81.47164916992188,81.47164916992188,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-13 00:00:00+05:00,81.47164916992188,81.47164916992188,81.47164916992188,81.47164916992188,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-14 00:00:00+05:00,81.47164916992188,81.47164916992188,81.47164916992188,81.47164916992188,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-17 00:00:00+05:00,80.65737418463065,82.22820340412018,80.15086068777744,81.17029571533203,1281995.0,0.0,0.0,0.0,HBL.KA,
2021-05-18 00:00:00+05:00,81.39469946758267,81.70886922585225,80.15086096038883,80.9266586303711,963005.0,0.0,0.0,0.0,HBL.KA,
2021-05-19 00:00:00+05:00,80.78561969389322,80.78561969389322,79.75977153324912,80.07393646240234,855326.0,0.0,0.0,0.0,HBL.KA,
2021-05-20 00:00:00+05:00,79.82386995220752,80.62531442963932,77.708054575136,78.24662780761719,790533.0,0.0,0.0,0.0,HBL.KA,
2021-05-21 00:00:00+05:00,78.8300592096751,80.33677840350492,78.2530232283072,79.43274688720703,1473126.0,0.0,0.0,0.0,HBL.KA,
2021-05-24 00:00:00+05:00,79.82386651460398,80.78559984610523,79.50328873743689,80.09956359863281,881822.0,0.0,0.0,0.0,HBL.KA,
2021-05-25 00:00:00+05:00,80.44579787888634,83.02965429155354,79.50329831778099,82.65137481689453,3880680.0,0.0,0.0,0.0,HBL.KA,
2021-05-26 00:00:00+05:00,82.70266727816463,83.99138655757113,82.07432772409324,83.62592315673828,2983057.0,0.0,0.0,0.0,HBL.KA,
2021-05-27 00:00:00+05:00,84.63253362948592,86.07513363453398,83.35022251388766,84.49788665771484,3910072.0,0.0,0.0,0.0,HBL.KA,
2021-05-28 00:00:00+05:00,83.99780270200066,86.67783855042987,83.99780270200066,85.95974731445312,4761834.0,0.0,0.0,0.0,HBL.KA,
2021-05-31 00:00:00+05:00,86.52395226563328,88.1268413768279,86.52395226563328,87.1458740234375,2293654.0,0.0,0.0,0.0,HBL.KA,
2021-06-01 00:00:00+05:00,87.17152393437046,88.31918820973986,86.87658803934484,87.68444061279297,1557538.0,0.0,0.0,0.0,HBL.KA,
2021-06-02 00:00:00+05:00,87.8383211255098,87.8383211255098,85.9469139776341,86.37007904052734,1366996.0,0.0,0.0,0.0,HBL.KA,
2021-06-03 00:00:00+05:00,87.08816318772304,87.19715846180938,84.99799952892009,85.94690704345703,1156765.0,0.0,0.0,0.0,HBL.KA,
2021-06-04 00:00:00+05:00,85.92767134734247,87.15227103817733,85.14546077732328,85.70967102050781,486834.0,0.0,0.0,0.0,HBL.KA,
2021-06-07 00:00:00+05:00,85.91484307692448,86.87657639494975,84.74152725494278,85.38268280029297,568821.0,0.0,0.0,0.0,HBL.KA,
2021-06-08 00:00:00+05:00,85.88279640124881,86.23543396146043,85.31858608816893,85.89562225341797,357452.0,0.0,0.0,0.0,HBL.KA,
2021-06-09 00:00:00+05:00,86.19695855125322,86.19695855125322,84.63894538990517,85.03646850585938,409842.0,0.0,0.0,0.0,HBL.KA,
2021-06-10 00:00:00+05:00,85.5622056054282,87.03686531698999,84.67099978835617,86.24182891845703,1506851.0,0.0,0.0,0.0,HBL.KA,
2021-06-11 00:00:00+05:00,86.58805745391513,87.51773102833391,86.07513106632841,86.6201171875,1223602.0,0.0,0.0,0.0,HBL.KA,
2021-06-14 00:00:00+05:00,87.51773892029189,87.51773892029189,86.24183576131256,86.60089111328125,820637.0,0.0,0.0,0.0,HBL.KA,
2021-06-15 00:00:00+05:00,87.10100338829814,87.10100338829814,85.91486146226906,86.40855407714844,479868.0,0.0,0.0,0.0,HBL.KA,
2021-06-16 00:00:00+05:00,86.92146119199235,87.00480475951827,86.29953953597375,86.6842269897461,1257607.0,0.0,0.0,0.0,HBL.KA,
2021-06-17 00:00:00+05:00,86.87658590896986,86.99840704124841,85.59427467784116,85.7032699584961,169731.0,0.0,0.0,0.0,HBL.KA,
2021-06-18 00:00:00+05:00,85.30574588511313,85.7673786529559,82.7090640118118,83.36945343017578,2267721.0,0.0,0.0,0.0,HBL.KA,
2021-06-21 00:00:00+05:00,83.95931802019,84.59406554198758,82.64494717501218,83.59386444091797,451442.0,0.0,0.0,0.0,HBL.KA,
2021-06-22 00:00:00+05:00,83.67081330700069,84.63254679328804,82.71548785531535,83.72210693359375,299893.0,0.0,0.0,0.0,HBL.KA,
2021-06-23 00:00:00+05:00,83.73491786595774,83.99137616996774,82.4846567299517,83.2540512084961,435491.0,0.0,0.0,0.0,HBL.KA,
2021-06-24 00:00:00+05:00,83.35022285508924,84.44018535115815,82.74112702933816,83.60027313232422,637245.0,0.0,0.0,0.0,HBL.KA,
2021-06-25 00:00:00+05:00,83.9593336708063,83.9593336708063,80.95231688185838,81.73452758789062,1753036.0,0.0,0.0,0.0,HBL.KA,
2021-06-28 00:00:00+05:00,81.58703082328557,82.06789740967037,78.86212016710512,79.15705108642578,1300352.0,0.0,0.0,0.0,HBL.KA,
2021-06-29 00:00:00+05:00,79.65075357243137,81.3626376619977,79.15706107546436,80.27908325195312,1156820.0,0.0,0.0,0.0,HBL.KA,
2021-06-30 00:00:00+05:00,80.10598352922605,80.11239156335714,78.25304420648816,78.45821380615234,4257352.0,0.0,0.0,0.0,HBL.KA,
2021-07-01 00:00:00+05:00,78.79800560057939,79.98414220200296,78.58001020443845,79.15705108642578,1048077.0,0.0,0.0,0.0,HBL.KA,
2021-07-02 00:00:00+05:00,79.41352816792642,80.06750468775678,78.86213399419766,79.22759246826172,822320.0,0.0,0.0,0.0,HBL.KA,
2021-07-05 00:00:00+05:00,78.95831568671073,79.79181505884569,78.54156355482866,78.61209106445312,413241.0,0.0,0.0,0.0,HBL.KA,
2021-07-06 00:00:00+05:00,79.43917888583637,80.72149007078409,78.54797300362803,80.46502685546875,2523758.0,0.0,0.0,0.0,HBL.KA,
2021-07-07 00:00:00+05:00,80.7535510846191,81.93969293461453,80.59326217425533,81.39470672607422,1409206.0,0.0,0.0,0.0,HBL.KA,
2021-07-08 00:00:00+05:00,81.58064170480664,82.42055891375796,81.52294004558419,82.24744415283203,1223609.0,0.0,0.0,0.0,HBL.KA,
2021-07-09 00:00:00+05:00,82.67701337340449,83.6066870447372,81.26647299794193,82.50389862060547,1872284.0,0.0,0.0,0.0,HBL.KA,
2021-07-12 00:00:00+05:00,82.99117813232424,83.31816394942113,81.62551364439105,82.72830200195312,483083.0,0.0,0.0,0.0,HBL.KA,
2021-07-13 00:00:00+05:00,83.02964626395705,83.02964626395705,81.74733512474536,82.68983459472656,777781.0,0.0,0.0,0.0,HBL.KA,
2021-07-14 00:00:00+05:00,82.90142643978434,83.02324757704537,81.82428476591605,82.66419219970703,641310.0,0.0,0.0,0.0,HBL.KA,
2021-07-15 00:00:00+05:00,82.99758513525227,83.08734652215963,82.06791153158501,82.3307876586914,470488.0,0.0,0.0,0.0,HBL.KA,
2021-07-16 00:00:00+05:00,82.71548754816604,83.67081299630394,82.0679238584437,83.33100128173828,1065671.0,0.0,0.0,0.0,HBL.KA,
2021-07-19 00:00:00+05:00,83.33100128173828,83.33100128173828,83.33100128173828,83.33100128173828,0.0,0.0,0.0,0.0,HBL.KA,
2021-07-20 00:00:00+05:00,83.33100128173828,83.33100128173828,83.33100128173828,83.33100128173828,0.0,0.0,0.0,0.0,HBL.KA,
2021-07-21 00:00:00+05:00,83.33100128173828,83.33100128173828,83.33100128173828,83.33100128173828,0.0,0.0,0.0,0.0,HBL.KA,
2021-07-22 00:00:00+05:00,83.33100128173828,83.33100128173828,83.33100128173828,83.33100128173828,0.0,0.0,0.0,0.0,HBL.KA,
2021-07-23 00:00:00+05:00,83.33100128173828,83.33100128173828,83.33100128173828,83.33100128173828,0.0,0.0,0.0,0.0,HBL.KA,
2021-07-26 00:00:00+05:00,83.33740935170222,83.63875329240861,82.13204337213558,82.5551986694336,607740.0,0.0,0.0,0.0,HBL.KA,
2021-07-27 00:00:00+05:00,81.93969457530685,84.60048662731955,81.93969457530685,84.19014739990234,2267549.0,0.0,0.0,0.0,HBL.KA,
2021-07-28 00:00:00+05:00,84.56841681606468,84.56841681606468,83.06170707787668,83.86315155029297,802489.0,0.0,0.0,0.0,HBL.KA,
2021-07-29 00:00:00+05:00,83.99138907417147,83.99138907417147,82.38849996970255,82.66419219970703,531104.0,0.0,0.0,0.0,HBL.KA,
2021-07-30 00:00:00+05:00,82.70906540969675,83.01040929888879,80.78559877226195,81.21517181396484,2104560.0,0.0,0.0,0.0,HBL.KA,
2021-08-02 00:00:00+05:00,80.78561263048381,82.06792394207879,80.72791096944418,81.49088287353516,1102000.0,0.0,0.0,0.0,HBL.KA,
2021-08-03 00:00:00+05:00,81.8755699510746,82.63213866288821,81.49729048679691,82.38849639892578,850269.0,0.0,0.0,0.0,HBL.KA,
2021-08-04 00:00:00+05:00,82.6962353957669,83.34380872571636,82.07431376498242,83.0809326171875,1147034.0,0.0,0.0,0.0,HBL.KA,
2021-08-05 00:00:00+05:00,83.02964902898239,83.35022682446109,82.388493438025,82.97835540771484,2016262.0,0.0,0.0,0.0,HBL.KA,
2021-08-06 00:00:00+05:00,82.74112767188508,83.25405408085885,82.52954516131125,82.7475357055664,644190.0,0.0,0.0,0.0,HBL.KA,
2021-08-09 00:00:00+05:00,83.279696477,83.279696477,81.49087185225997,82.3436050415039,997110.0,0.0,0.0,0.0,HBL.KA,
2021-08-10 00:00:00+05:00,82.61290430059333,82.6770139916685,81.77940005055032,82.36285400390625,170810.0,0.0,0.0,0.0,HBL.KA,
2021-08-11 00:00:00+05:00,82.36285859598482,83.65798595705587,82.09998243312296,82.60649108886719,606895.0,0.0,0.0,0.0,HBL.KA,
2021-08-12 00:00:00+05:00,82.60648536922955,83.17070542932841,82.4205545493832,82.90782928466797,269949.0,0.0,0.0,0.0,HBL.KA,
2021-08-13 00:00:00+05:00,82.70907654434062,83.33740632451237,82.45261820479337,83.14505767822266,212232.0,0.0,0.0,0.0,HBL.KA,
2021-08-16 00:00:00+05:00,83.33097940872821,83.67079103409891,82.22819118868341,83.29891967773438,577568.0,0.0,0.0,0.0,HBL.KA,
2021-08-17 00:00:00+05:00,83.76696284720667,83.99137118734573,82.77317964067925,83.19633483886719,554445.0,0.0,0.0,0.0,HBL.KA,
2021-08-18 00:00:00+05:00,83.19633483886719,83.19633483886719,83.19633483886719,83.19633483886719,0.0,0.0,0.0,0.0,HBL.KA,
2021-08-19 00:00:00+05:00,83.19633483886719,83.19633483886719,83.19633483886719,83.19633483886719,0.0,0.0,0.0,0.0,HBL.KA,
2021-08-20 00:00:00+05:00,83.35024774914608,83.63876588085644,82.9014406794566,83.04249572753906,657240.0,0.0,0.0,0.0,HBL.KA,
2021-08-23 00:00:00+05:00,83.04248108079686,83.98498065254019,83.02965522870781,83.47846221923828,1436189.0,0.0,0.0,0.0,HBL.KA,
2021-08-24 00:00:00+05:00,83.47845562107334,83.95932231218926,82.90141950503737,83.0168228149414,665106.0,0.0,0.0,0.0,HBL.KA,
