Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Adj Close
2021-04-30 00:00:00+05:00,78.76191335504897,79.995036493683,77.21892454599784,78.95162200927734,1872049.0,0.0,0.0,0.0,HBL.KA,
2021-05-03 00:00:00+05:00,79.67886432118152,80.84875144351396,78.12955500033789,79.57768249511719,3083550.0,0.0,0.0,0.0,HBL.KA,
2021-05-04 00:00:00+05:00,80.92464537527655,81.57598776143324,79.04649976883066,80.7791976928711,1612059.0,0.0,0.0,0.0,HBL.KA,
2021-05-05 00:00:00+05:00,82.06791590741152,82.06791590741152,80.77919179577184,81.09976959228516,440870.0,1.75,0.0,0.0,HBL.KA,
2021-05-06 00:00:00+05:00,81.72809710432213,81.93967960557546,80.59324906423866,81.47163391113281,2620856.0,0.0,0.0,0.0,HBL.KA,
2021-05-07 00:00:00+05:00,81.47163391113281,81.47163391113281,81.47163391113281,81.47163391113281,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-10 00:00:00+05:00,81.47163391113281,81.47163391113281,81.47163391113281,81.47163391113281,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-11 00:00:00+05:00,81.47163391113281,81.47163391113281,81.47163391113281,81.47163391113281,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-12 00:00:00+05:00,81.47163391113281,81.47163391113281,81.47163391113281,81.47163391113281,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-13 00:00:00+05:00,81.47163391113281,81.47163391113281,81.47163391113281,81.47163391113281,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-14 00:00:00+05:00,81.47163391113281,81.47163391113281,81.47163391113281,81.47163391113281,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-17 00:00:00+05:00,80.65737418463065,82.22820340412018,80.15086068777744,81.17029571533203,1281995.0,0.0,0.0,0.0,HBL.KA,
2021-05-18 00:00:00+05:00,81.39470714110195,81.70887692899001,80.1508685166447,80.92666625976562,963005.0,0.0,0.0,0.0,HBL.KA,
2021-05-19 00:00:00+05:00,80.78559660228343,80.78559660228343,79.75974873486585,80.07391357421875,855326.0,0.0,0.0,0.0,HBL.KA,
2021-05-20 00:00:00+05:00,79.82386995220752,80.62531442963932,77.708054575136,78.24662780761719,790533.0,0.0,0.0,0.0,HBL.KA,
2021-05-21 00:00:00+05:00,78.83008192419699,80.33680155218109,78.2530457765588,79.43276977539062,1473126.0,0.0,0.0,0.0,HBL.KA,
2021-05-24 00:00:00+05:00,79.82386651460398,80.78559984610523,79.50328873743689,80.09956359863281,881822.0,0.0,0.0,0.0,HBL.KA,
2021-05-25 00:00:00+05:00,80.44581273049,83.02966962017915,79.5033129953839,82.6513900756836,3880680.0,0.0,0.0,0.0,HBL.KA,
2021-05-26 00:00:00+05:00,82.70265973300097,83.9913788948345,82.07432023625451,83.62591552734375,2983057.0,0.0,0.0,0.0,HBL.KA,
2021-05-27 00:00:00+05:00,84.6325489125898,86.07514917814531,83.35023756542935,84.4979019165039,3910072.0,0.0,0.0,0.0,HBL.KA,
