Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Adj Close
2021-03-12 00:00:00+05:00,75.06234014940635,76.66653775643259,74.10239424689412,76.14469146728516,924779.0,0.0,0.0,0.0,HBL.KA,
2021-03-15 00:00:00+05:00,76.98866560961926,77.88418191260853,76.31219419672502,77.15617370605469,877093.0,0.0,0.0,0.0,HBL.KA,
2021-03-16 00:00:00+05:00,77.31079306046874,78.59930627814322,76.78894678020268,78.21275329589844,1034798.0,0.0,0.0,0.0,HBL.KA,
2021-03-17 00:00:00+05:00,79.34018346909708,80.53205692858278,78.92141579001111,79.9071273803711,1245841.0,0.0,0.0,0.0,HBL.KA,
2021-03-18 00:00:00+05:00,80.15141934642915,81.0757365455722,78.56687629605874,79.04884338378906,1360154.0,3.0,0.0,0.0,HBL.KA,
2021-03-19 00:00:00+05:00,79.81471799134276,82.52824716096525,77.91326899011892,81.43887329101562,2654698.0,0.0,0.0,0.0,HBL.KA,
2021-03-22 00:00:00+05:00,81.43225462831408,82.39618881035328,80.7654301407525,81.66333770751953,264991.0,0.0,0.0,0.0,HBL.KA,
2021-03-23 00:00:00+05:00,81.66333770751953,81.66333770751953,81.66333770751953,81.66333770751953,0.0,0.0,0.0,0.0,HBL.KA,
2021-03-24 00:00:00+05:00,82.36316762750113,82.36316762750113,80.25044710601364,81.72274780273438,872323.0,0.0,0.0,0.0,HBL.KA,
2021-03-25 00:00:00+05:00,81.8679971964772,82.52822298031977,81.20777141263466,81.49166870117188,502918.0,0.0,0.0,0.0,HBL.KA,
2021-03-26 00:00:00+05:00,81.86800532072755,81.86800532072755,78.6328976514354,79.43177032470703,892420.0,0.0,0.0,0.0,HBL.KA,
2021-03-29 00:00:00+05:00,79.2270983065239,79.2270983065239,77.24642084886081,77.92645263671875,655363.0,0.0,0.0,0.0,HBL.KA,
2021-03-30 00:00:00+05:00,78.52726922776071,78.89699411550185,77.28604132670321,77.87364196777344,589234.0,0.0,0.0,0.0,HBL.KA,
2021-03-31 00:00:00+05:00,78.43481792730469,79.4911780769503,75.92595816441417,76.70502471923828,1835403.0,0.0,0.0,0.0,HBL.KA,
2021-04-01 00:00:00+05:00,77.10117333968039,78.56687552088368,76.58619798674376,77.12097930908203,1208979.0,0.0,0.0,0.0,HBL.KA,
2021-04-02 00:00:00+05:00,77.51050906361272,77.9066435317734,76.61920525097042,77.5171127319336,157824.0,0.0,0.0,0.0,HBL.KA,
2021-04-05 00:00:00+05:00,77.83401738496896,77.83401738496896,75.59585237695303,75.89295196533203,272428.0,0.0,0.0,0.0,HBL.KA,
2021-04-06 00:00:00+05:00,75.82695141683921,77.62276685572641,75.62888664871524,77.13420104980469,242127.0,0.0,0.0,0.0,HBL.KA,
2021-04-07 00:00:00+05:00,76.91631937586179,77.4973163697998,74.605528664999,75.00166320800781,1813618.0,0.0,0.0,0.0,HBL.KA,
2021-04-08 00:00:00+05:00,75.84015340057682,77.51052417569075,74.01792844721435,76.36173248291016,998575.0,0.0,0.0,0.0,HBL.KA,
2021-04-09 00:00:00+05:00,77.906647856551,78.53386037952984,75.27234820806724,77.49070739746094,558914.0,0.0,0.0,0.0,HBL.KA,
2021-04-12 00:00:00+05:00,78.36880261764837,78.36880261764837,76.58619492308112,77.01534271240234,179011.0,0.0,0.0,0.0,HBL.KA,
2021-04-13 00:00:00+05:00,77.44450131199889,77.93306707534579,76.43435143780847,77.70858764648438,977655.0,0.0,0.0,0.0,HBL.KA,
2021-04-14 00:00:00+05:00,77.86704267587443,78.76495028460177,77.86704267587443,78.4348373413086,1361999.0,0.0,0.0,0.0,HBL.KA,
2021-04-15 00:00:00+05:00,78.57348819118656,78.57348819118656,77.51052405645397,77.90005493164062,436813.0,0.0,0.0,0.0,HBL.KA,
2021-04-16 00:00:00+05:00,78.35561143230397,78.73194000063337,77.90665761068962,78.25657653808594,896941.0,0.0,0.0,0.0,HBL.KA,
2021-04-19 00:00:00+05:00,77.27944619229125,79.22711064752666,77.18041129655703,77.53693389892578,238583.0,0.0,0.0,0.0,HBL.KA,
2021-04-20 00:00:00+05:00,78.56687830566939,79.88072637282336,77.58974180452499,78.92340087890625,895996.0,0.0,0.0,0.0,HBL.KA,
2021-04-21 00:00:00+05:00,79.22709976218015,80.15141693349692,78.5734775995367,79.29312133789062,1072058.0,0.0,0.0,0.0,HBL.KA,
2021-04-22 00:00:00+05:00,79.26011342377427,84.17219020579736,79.26011342377427,81.05592346191406,1499670.0,0.0,0.0,0.0,HBL.KA,
2021-04-23 00:00:00+05:00,81.66994275346126,81.66994275346126,80.48153914208193,80.58057403564453,864770.0,0.0,0.0,0.0,HBL.KA,
2021-04-26 00:00:00+05:00,80.8776727460944,85.30118426103124,79.90053619780709,82.73950958251953,3305701.0,0.0,0.0,0.0,HBL.KA,
2021-04-27 00:00:00+05:00,82.9903838522405,84.47589195248673,82.54803376018788,83.20825958251953,1696191.0,0.0,0.0,0.0,HBL.KA,
2021-04-28 00:00:00+05:00,82.26412934112665,83.38651616430354,81.37282556548104,81.71614074707031,1338651.0,0.0,0.0,0.0,HBL.KA,
2021-04-29 00:00:00+05:00,81.73596739185231,83.84208456073283,79.88733288059238,81.9010238647461,2402046.0,0.0,0.0,0.0,HBL.KA,
2021-04-30 00:00:00+05:00,82.23113447916715,83.51857291638851,80.62018173751693,82.42919921875,1872049.0,0.0,0.0,0.0,HBL.KA,
2021-05-03 00:00:00+05:00,83.18847854687434,84.40989567684396,81.57092681220169,83.08283996582031,3083550.0,0.0,0.0,0.0,HBL.KA,
2021-05-04 00:00:00+05:00,84.48911156278308,85.1691434526278,82.52823977967809,84.3372573852539,1612059.0,0.0,0.0,0.0,HBL.KA,
2021-05-05 00:00:00+05:00,85.68273359238331,85.68273359238331,84.33724548645553,84.67194366455078,440870.0,1.75,0.0,0.0,HBL.KA,
2021-05-06 00:00:00+05:00,85.32797079717498,85.54887286302258,84.14313615823963,85.06021118164062,2620856.0,0.0,0.0,0.0,HBL.KA,
2021-05-07 00:00:00+05:00,85.06021118164062,85.06021118164062,85.06021118164062,85.06021118164062,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-10 00:00:00+05:00,85.06021118164062,85.06021118164062,85.06021118164062,85.06021118164062,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-11 00:00:00+05:00,85.06021118164062,85.06021118164062,85.06021118164062,85.06021118164062,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-12 00:00:00+05:00,85.06021118164062,85.06021118164062,85.06021118164062,85.06021118164062,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-13 00:00:00+05:00,85.06021118164062,85.06021118164062,85.06021118164062,85.06021118164062,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-14 00:00:00+05:00,85.06021118164062,85.06021118164062,85.06021118164062,85.06021118164062,0.0,0.0,0.0,0.0,HBL.KA,
2021-05-17 00:00:00+05:00,84.21006852885162,85.85008765366887,83.6812447639822,84.7455825805664,1281995.0,0.0,0.0,0.0,HBL.KA,
2021-05-18 00:00:00+05:00,84.97987510287851,85.30788303206171,83.68124949604055,84.49121856689453,963005.0,0.0,0.0,0.0,HBL.KA,
2021-05-19 00:00:00+05:00,84.3439520935843,84.3439520935843,83.27291880270273,83.60092163085938,855326.0,0.0,0.0,0.0,HBL.KA,
2021-05-20 00:00:00+05:00,83.33986823728168,84.17661390231463,81.1308576387586,81.69315338134766,790533.0,0.0,0.0,0.0,HBL.KA,
2021-05-21 00:00:00+05:00,82.3022843122548,83.87536991833656,81.69983164542852,82.9315185546875,1473126.0,0.0,0.0,0.0,HBL.KA,
2021-05-24 00:00:00+05:00,83.33984491437313,84.34393943141377,83.00514674202626,83.627685546875,881822.0,0.0,0.0,0.0,HBL.KA,
2021-05-25 00:00:00+05:00,83.98916773829164,86.68683443285151,83.00515420597364,86.2918930053711,3880680.0,0.0,0.0,0.0,HBL.KA,
2021-05-26 00:00:00+05:00,86.34544211842159,87.69092515553601,85.68942631648493,87.30936431884766,2983057.0,0.0,0.0,0.0,HBL.KA,
2021-05-27 00:00:00+05:00,88.36031955117691,89.86646136170835,87.02152683070454,88.21974182128906,3910072.0,0.0,0.0,0.0,HBL.KA,
2021-05-28 00:00:00+05:00,87.69761776666601,90.49570000067794,87.69761776666601,89.74597930908203,4761834.0,0.0,0.0,0.0,HBL.KA,
2021-05-31 00:00:00+05:00,90.33504439981306,92.00853544172949,90.33504439981306,90.98435974121094,2293654.0,0.0,0.0,0.0,HBL.KA,
2021-06-01 00:00:00+05:00,91.0111295956723,92.20934453311685,90.70320278938173,91.54663848876953,1557538.0,0.0,0.0,0.0,HBL.KA,
2021-06-02 00:00:00+05:00,91.70729042953076,91.70729042953076,89.73257344486889,90.17437744140625,1366996.0,0.0,0.0,0.0,HBL.KA,
2021-06-03 00:00:00+05:00,90.92410676928014,91.03790292223162,88.7418783616306,89.73258209228516,1156765.0,0.0,0.0,0.0,HBL.KA,
2021-06-04 00:00:00+05:00,89.71251160455337,90.99105101161892,88.89584715013811,89.48490905761719,486834.0,0.0,0.0,0.0,HBL.KA,
2021-06-07 00:00:00+05:00,89.69911677310694,90.70321136385067,88.47412014669818,89.14351654052734,568821.0,0.0,0.0,0.0,HBL.KA,
2021-06-08 00:00:00+05:00,89.66564821312511,90.03381828612717,89.07658631050055,89.67903900146484,357452.0,0.0,0.0,0.0,HBL.KA,
2021-06-09 00:00:00+05:00,89.99366471451229,89.99366471451229,88.36702595115288,88.78205871582031,409842.0,0.0,0.0,0.0,HBL.KA,
2021-06-10 00:00:00+05:00,89.33094591869055,90.87055965363194,88.40048534811551,90.0405044555664,1506851.0,0.0,0.0,0.0,HBL.KA,
2021-06-11 00:00:00+05:00,90.40198346031949,91.37260617168859,89.8664643117157,90.43545532226562,1223602.0,0.0,0.0,0.0,HBL.KA,
2021-06-14 00:00:00+05:00,91.37261439515913,91.37261439515913,90.04051179756844,90.4153823852539,820637.0,0.0,0.0,0.0,HBL.KA,
2021-06-15 00:00:00+05:00,90.93751084637813,90.93751084637813,89.69912334144033,90.21456146240234,479868.0,0.0,0.0,0.0,HBL.KA,
2021-06-16 00:00:00+05:00,90.75007925554601,90.83709384612808,90.10076389889588,90.50239562988281,1257607.0,0.0,0.0,0.0,HBL.KA,
2021-06-17 00:00:00+05:00,90.7032224846085,90.83040944929847,89.36442953280617,89.47822570800781,169731.0,0.0,0.0,0.0,HBL.KA,
