Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Adj Close
2021-03-25 00:00:00+05:00,80.00171415675783,80.64688927092523,79.35653904259043,79.63396453857422,502918.0,0.0,0.0,0.0,HBL.KA,
2021-03-26 00:00:00+05:00,80.00173096132784,80.00173096132784,76.8403712533967,77.62103271484375,892420.0,0.0,0.0,0.0,HBL.KA,
2021-03-29 00:00:00+05:00,77.42101252790161,77.42101252790161,75.48548721470408,76.15001678466797,655363.0,0.0,0.0,0.0,HBL.KA,
2021-03-30 00:00:00+05:00,76.73713854110784,77.09843507174865,75.5242060357347,76.0984115600586,589234.0,0.0,0.0,0.0,HBL.KA,
2021-03-31 00:00:00+05:00,76.64681213273232,77.67909141983966,74.19514451884348,74.95645141601562,1835403.0,0.0,0.0,0.0,HBL.KA,
2021-04-01 00:00:00+05:00,75.34355294280891,76.77584255792749,74.84031711529066,75.36290740966797,1208979.0,0.0,0.0,0.0,HBL.KA,
2021-04-02 00:00:00+05:00,75.74356975791568,76.13067389495622,74.87258421900042,75.7500228881836,157824.0,0.0,0.0,0.0,HBL.KA,
2021-04-05 00:00:00+05:00,76.05970424410512,76.05970424410512,73.87256070097777,74.16288757324219,272428.0,0.0,0.0,0.0,HBL.KA,
2021-04-06 00:00:00+05:00,74.09836734191042,75.8532445931062,73.90481774415248,75.37581634521484,242127.0,0.0,0.0,0.0,HBL.KA,
2021-04-07 00:00:00+05:00,75.16291749528318,75.73066994983022,72.90480409413733,73.29190826416016,1813618.0,0.0,0.0,0.0,HBL.KA,
2021-04-08 00:00:00+05:00,74.11125991033262,75.74355200245476,72.33057539061073,74.6209487915039,998575.0,0.0,0.0,0.0,HBL.KA,
2021-04-09 00:00:00+05:00,76.13067890819252,76.74359342200937,73.55643105894666,75.7242202758789,558914.0,0.0,0.0,0.0,HBL.KA,
2021-04-12 00:00:00+05:00,76.58228779646328,76.58228779646328,74.84031687265595,75.25968170166016,179011.0,0.0,0.0,0.0,HBL.KA,
2021-04-13 00:00:00+05:00,75.67903718301494,76.15646535343754,74.69191519766838,75.93710327148438,977655.0,0.0,0.0,0.0,HBL.KA,
2021-04-14 00:00:00+05:00,76.09195382283245,76.96939236361345,76.09195382283245,76.64680480957031,1361999.0,0.0,0.0,0.0,HBL.KA,
2021-04-15 00:00:00+05:00,76.78230327375859,76.78230327375859,75.74357078979943,76.12422180175781,436813.0,0.0,0.0,0.0,HBL.KA,
2021-04-16 00:00:00+05:00,76.5693800924683,76.9371296979061,76.13066083314817,76.47260284423828,896941.0,0.0,0.0,0.0,HBL.KA,
2021-04-19 00:00:00+05:00,75.51776072258313,77.42102563382961,75.4209834560816,75.76937866210938,238583.0,0.0,0.0,0.0,HBL.KA,
